area_code,area,item_code,item,comm_code,comm_group,group
210,Sweden,2598,"Oilseed Cakes, Other",c089,Oil cakes,Crop products
210,Sweden,2655,Wine,c090,Alcohol,Crop products
210,Sweden,2656,Beer,c091,Alcohol,Crop products
210,Sweden,2657,"Beverages, Fermented",c092,Alcohol,Crop products
210,Sweden,2658,"Beverages, Alcoholic",c093,Alcohol,Crop products
210,Sweden,2659,"Alcohol, Non-Food",c094,Ethanol,Crop products
210,Sweden,2661,Cotton lint,c095,Fibre crops,Crop products
210,Sweden,866,Cattle,c096,Live animals,Livestock
210,Sweden,946,Buffaloes,c097,Live animals,Livestock
210,Sweden,976,Sheep,c098,Live animals,Livestock
210,Sweden,1016,Goats,c099,Live animals,Livestock
210,Sweden,1034,Pigs,c100,Live animals,Livestock
210,Sweden,2029,Poultry Birds,c101,Live animals,Livestock
210,Sweden,1096,Horses,c102,Live animals,Livestock
210,Sweden,1107,Asses,c103,Live animals,Livestock
210,Sweden,1110,Mules,c104,Live animals,Livestock
210,Sweden,1126,Camels,c105,Live animals,Livestock
210,Sweden,1157,"Camelids, other",c106,Live animals,Livestock
210,Sweden,1140,Rabbits and hares,c107,Live animals,Livestock
210,Sweden,1150,"Rodents, other",c108,Live animals,Livestock
210,Sweden,2848,Milk - Excluding Butter,c109,Milk,Livestock products
210,Sweden,2740,"Butter, Ghee",c110,Milk,Livestock products
210,Sweden,2744,Eggs,c111,Eggs,Livestock products
210,Sweden,2746,Wool (Clean Eq.),c112,"Hides, skins, wool",Livestock products
210,Sweden,2731,Bovine Meat,c113,Meat,Livestock products
210,Sweden,2732,Mutton & Goat Meat,c114,Meat,Livestock products
210,Sweden,2733,Pigmeat,c115,Meat,Livestock products
210,Sweden,2734,Poultry Meat,c116,Meat,Livestock products
210,Sweden,2735,"Meat, Other",c117,Meat,Livestock products
210,Sweden,2736,"Offals, Edible",c118,Meat,Livestock products
210,Sweden,2737,"Fats, Animals, Raw",c119,Animal fats,Livestock products
210,Sweden,2748,Hides and skins,c120,"Hides, skins, wool",Livestock products
210,Sweden,2745,Honey,c121,Honey,Livestock products
210,Sweden,2747,Silk,c122,"Hides, skins, wool",Livestock products
210,Sweden,2960,"Fish, Seafood",c123,Fish,Fish
211,Switzerland,2807,Rice and products,c001,Cereals,Primary crops
211,Switzerland,2511,Wheat and products,c002,Cereals,Primary crops
211,Switzerland,2513,Barley and products,c003,Cereals,Primary crops
211,Switzerland,2514,Maize and products,c004,Cereals,Primary crops
211,Switzerland,2515,Rye and products,c005,Cereals,Primary crops
211,Switzerland,2516,Oats,c006,Cereals,Primary crops
211,Switzerland,2517,Millet and products,c007,Cereals,Primary crops
211,Switzerland,2518,Sorghum and products,c008,Cereals,Primary crops
211,Switzerland,2520,"Cereals, Other",c009,Cereals,Primary crops
211,Switzerland,2531,Potatoes and products,c010,Roots and tubers,Primary crops
211,Switzerland,2532,Cassava and products,c011,Roots and tubers,Primary crops
211,Switzerland,2533,Sweet potatoes,c012,Roots and tubers,Primary crops
211,Switzerland,2534,"Roots, Other",c013,Roots and tubers,Primary crops
211,Switzerland,2535,Yams,c014,Roots and tubers,Primary crops
211,Switzerland,2536,Sugar cane,c015,Sugar crops,Primary crops
211,Switzerland,2537,Sugar beet,c016,Sugar crops,Primary crops
211,Switzerland,2546,Beans,c017,"Vegetables, fruit, nuts, pulses, spices",Primary crops
211,Switzerland,2547,Peas,c018,"Vegetables, fruit, nuts, pulses, spices",Primary crops
211,Switzerland,2549,"Pulses, Other and products",c019,"Vegetables, fruit, nuts, pulses, spices",Primary crops
211,Switzerland,2551,Nuts and products,c020,"Vegetables, fruit, nuts, pulses, spices",Primary crops
211,Switzerland,2555,Soyabeans,c021,Oil crops,Primary crops
211,Switzerland,2552,Groundnuts,c022,Oil crops,Primary crops
211,Switzerland,2557,Sunflower seed,c023,Oil crops,Primary crops
211,Switzerland,2558,Rape and Mustardseed,c024,Oil crops,Primary crops
211,Switzerland,328,Seed cotton,c025,Oil crops,Primary crops
211,Switzerland,2560,Coconuts - Incl Copra,c026,Oil crops,Primary crops
211,Switzerland,2561,Sesame seed,c027,Oil crops,Primary crops
211,Switzerland,254,"Oil, palm fruit",c028,Oil crops,Primary crops
211,Switzerland,2563,Olives (including preserved),c029,Oil crops,Primary crops
211,Switzerland,2570,"Oilcrops, Other",c030,Oil crops,Primary crops
211,Switzerland,2601,Tomatoes and products,c031,"Vegetables, fruit, nuts, pulses, spices",Primary crops
211,Switzerland,2602,Onions,c032,"Vegetables, fruit, nuts, pulses, spices",Primary crops
211,Switzerland,2605,"Vegetables, Other",c033,"Vegetables, fruit, nuts, pulses, spices",Primary crops
211,Switzerland,2611,"Oranges, Mandarines",c034,"Vegetables, fruit, nuts, pulses, spices",Primary crops
211,Switzerland,2612,"Lemons, Limes and products",c035,"Vegetables, fruit, nuts, pulses, spices",Primary crops
211,Switzerland,2613,Grapefruit and products,c036,"Vegetables, fruit, nuts, pulses, spices",Primary crops
211,Switzerland,2614,"Citrus, Other",c037,"Vegetables, fruit, nuts, pulses, spices",Primary crops
211,Switzerland,2615,Bananas,c038,"Vegetables, fruit, nuts, pulses, spices",Primary crops
211,Switzerland,2616,Plantains,c039,"Vegetables, fruit, nuts, pulses, spices",Primary crops
211,Switzerland,2617,Apples and products,c040,"Vegetables, fruit, nuts, pulses, spices",Primary crops
211,Switzerland,2618,Pineapples and products,c041,"Vegetables, fruit, nuts, pulses, spices",Primary crops
211,Switzerland,2619,Dates,c042,"Vegetables, fruit, nuts, pulses, spices",Primary crops
211,Switzerland,2620,Grapes and products (excl wine),c043,"Vegetables, fruit, nuts, pulses, spices",Primary crops
211,Switzerland,2625,"Fruits, Other",c044,"Vegetables, fruit, nuts, pulses, spices",Primary crops
211,Switzerland,2630,Coffee and products,c045,"Coffee, tea, cocoa",Primary crops
211,Switzerland,2633,Cocoa Beans and products,c046,"Coffee, tea, cocoa",Primary crops
211,Switzerland,2635,Tea (including mate),c047,"Coffee, tea, cocoa",Primary crops
211,Switzerland,677,Hops,c048,"Vegetables, fruit, nuts, pulses, spices",Primary crops
211,Switzerland,2640,Pepper,c049,"Vegetables, fruit, nuts, pulses, spices",Primary crops
211,Switzerland,2641,Pimento,c050,"Vegetables, fruit, nuts, pulses, spices",Primary crops
211,Switzerland,2642,Cloves,c051,"Vegetables, fruit, nuts, pulses, spices",Primary crops
211,Switzerland,2645,"Spices, Other",c052,"Vegetables, fruit, nuts, pulses, spices",Primary crops
211,Switzerland,2662,Jute,c053,Fibre crops,Primary crops
211,Switzerland,2663,Jute-Like Fibres,c054,Fibre crops,Primary crops
211,Switzerland,2664,"Soft-Fibres, Other",c055,Fibre crops,Primary crops
211,Switzerland,2665,Sisal,c056,Fibre crops,Primary crops
211,Switzerland,2666,Abaca,c057,Fibre crops,Primary crops
211,Switzerland,2667,"Hard Fibres, Other",c058,Fibre crops,Primary crops
211,Switzerland,2671,Tobacco,c059,"Tobacco, rubber",Primary crops
211,Switzerland,2672,Rubber,c060,"Tobacco, rubber",Primary crops
211,Switzerland,2000,Fodder crops,c061,Fodder crops,Primary crops
211,Switzerland,2001,Grazing,c062,Grazing,Primary crops
211,Switzerland,2559,Cottonseed,c063,Fibre crops,Crop products
211,Switzerland,2562,Palm kernels,c064,Oil crops,Crop products
211,Switzerland,2541,Sugar non-centrifugal,c065,"Sugar, sweeteners",Crop products
211,Switzerland,2542,Sugar (Raw Equivalent),c066,"Sugar, sweeteners",Crop products
211,Switzerland,2543,"Sweeteners, Other",c067,"Sugar, sweeteners",Crop products
211,Switzerland,2571,Soyabean Oil,c068,Vegetable oils,Crop products
211,Switzerland,2572,Groundnut Oil,c069,Vegetable oils,Crop products
211,Switzerland,2573,Sunflowerseed Oil,c070,Vegetable oils,Crop products
211,Switzerland,2574,Rape and Mustard Oil,c071,Vegetable oils,Crop products
211,Switzerland,2575,Cottonseed Oil,c072,Vegetable oils,Crop products
211,Switzerland,2576,Palmkernel Oil,c073,Vegetable oils,Crop products
211,Switzerland,2577,Palm Oil,c074,Vegetable oils,Crop products
211,Switzerland,2578,Coconut Oil,c075,Vegetable oils,Crop products
211,Switzerland,2579,Sesameseed Oil,c076,Vegetable oils,Crop products
211,Switzerland,2580,Olive Oil,c077,Vegetable oils,Crop products
211,Switzerland,2581,Ricebran Oil,c078,Vegetable oils,Crop products
211,Switzerland,2582,Maize Germ Oil,c079,Vegetable oils,Crop products
211,Switzerland,2586,"Oilcrops Oil, Other",c080,Vegetable oils,Crop products
211,Switzerland,2590,Soyabean Cake,c081,Oil cakes,Crop products
211,Switzerland,2591,Groundnut Cake,c082,Oil cakes,Crop products
211,Switzerland,2592,Sunflowerseed Cake,c083,Oil cakes,Crop products
211,Switzerland,2593,Rape and Mustard Cake,c084,Oil cakes,Crop products
211,Switzerland,2594,Cottonseed Cake,c085,Oil cakes,Crop products
211,Switzerland,2595,Palmkernel Cake,c086,Oil cakes,Crop products
211,Switzerland,2596,Copra Cake,c087,Oil cakes,Crop products
211,Switzerland,2597,Sesameseed Cake,c088,Oil cakes,Crop products
211,Switzerland,2598,"Oilseed Cakes, Other",c089,Oil cakes,Crop products
211,Switzerland,2655,Wine,c090,Alcohol,Crop products
211,Switzerland,2656,Beer,c091,Alcohol,Crop products
211,Switzerland,2657,"Beverages, Fermented",c092,Alcohol,Crop products
211,Switzerland,2658,"Beverages, Alcoholic",c093,Alcohol,Crop products
211,Switzerland,2659,"Alcohol, Non-Food",c094,Ethanol,Crop products
211,Switzerland,2661,Cotton lint,c095,Fibre crops,Crop products
211,Switzerland,866,Cattle,c096,Live animals,Livestock
211,Switzerland,946,Buffaloes,c097,Live animals,Livestock
211,Switzerland,976,Sheep,c098,Live animals,Livestock
211,Switzerland,1016,Goats,c099,Live animals,Livestock
211,Switzerland,1034,Pigs,c100,Live animals,Livestock
211,Switzerland,2029,Poultry Birds,c101,Live animals,Livestock
211,Switzerland,1096,Horses,c102,Live animals,Livestock
211,Switzerland,1107,Asses,c103,Live animals,Livestock
211,Switzerland,1110,Mules,c104,Live animals,Livestock
211,Switzerland,1126,Camels,c105,Live animals,Livestock
211,Switzerland,1157,"Camelids, other",c106,Live animals,Livestock
211,Switzerland,1140,Rabbits and hares,c107,Live animals,Livestock
211,Switzerland,1150,"Rodents, other",c108,Live animals,Livestock
211,Switzerland,2848,Milk - Excluding Butter,c109,Milk,Livestock products
211,Switzerland,2740,"Butter, Ghee",c110,Milk,Livestock products
211,Switzerland,2744,Eggs,c111,Eggs,Livestock products
211,Switzerland,2746,Wool (Clean Eq.),c112,"Hides, skins, wool",Livestock products
211,Switzerland,2731,Bovine Meat,c113,Meat,Livestock products
211,Switzerland,2732,Mutton & Goat Meat,c114,Meat,Livestock products
211,Switzerland,2733,Pigmeat,c115,Meat,Livestock products
211,Switzerland,2734,Poultry Meat,c116,Meat,Livestock products
211,Switzerland,2735,"Meat, Other",c117,Meat,Livestock products
211,Switzerland,2736,"Offals, Edible",c118,Meat,Livestock products
211,Switzerland,2737,"Fats, Animals, Raw",c119,Animal fats,Livestock products
211,Switzerland,2748,Hides and skins,c120,"Hides, skins, wool",Livestock products
211,Switzerland,2745,Honey,c121,Honey,Livestock products
211,Switzerland,2747,Silk,c122,"Hides, skins, wool",Livestock products
211,Switzerland,2960,"Fish, Seafood",c123,Fish,Fish
212,Syrian Arab Republic,2807,Rice and products,c001,Cereals,Primary crops
212,Syrian Arab Republic,2511,Wheat and products,c002,Cereals,Primary crops
212,Syrian Arab Republic,2513,Barley and products,c003,Cereals,Primary crops
212,Syrian Arab Republic,2514,Maize and products,c004,Cereals,Primary crops
212,Syrian Arab Republic,2515,Rye and products,c005,Cereals,Primary crops
212,Syrian Arab Republic,2516,Oats,c006,Cereals,Primary crops
212,Syrian Arab Republic,2517,Millet and products,c007,Cereals,Primary crops
212,Syrian Arab Republic,2518,Sorghum and products,c008,Cereals,Primary crops
212,Syrian Arab Republic,2520,"Cereals, Other",c009,Cereals,Primary crops
212,Syrian Arab Republic,2531,Potatoes and products,c010,Roots and tubers,Primary crops
212,Syrian Arab Republic,2532,Cassava and products,c011,Roots and tubers,Primary crops
212,Syrian Arab Republic,2533,Sweet potatoes,c012,Roots and tubers,Primary crops
212,Syrian Arab Republic,2534,"Roots, Other",c013,Roots and tubers,Primary crops
212,Syrian Arab Republic,2535,Yams,c014,Roots and tubers,Primary crops
212,Syrian Arab Republic,2536,Sugar cane,c015,Sugar crops,Primary crops
212,Syrian Arab Republic,2537,Sugar beet,c016,Sugar crops,Primary crops
212,Syrian Arab Republic,2546,Beans,c017,"Vegetables, fruit, nuts, pulses, spices",Primary crops
212,Syrian Arab Republic,2547,Peas,c018,"Vegetables, fruit, nuts, pulses, spices",Primary crops
212,Syrian Arab Republic,2549,"Pulses, Other and products",c019,"Vegetables, fruit, nuts, pulses, spices",Primary crops
212,Syrian Arab Republic,2551,Nuts and products,c020,"Vegetables, fruit, nuts, pulses, spices",Primary crops
212,Syrian Arab Republic,2555,Soyabeans,c021,Oil crops,Primary crops
212,Syrian Arab Republic,2552,Groundnuts,c022,Oil crops,Primary crops
212,Syrian Arab Republic,2557,Sunflower seed,c023,Oil crops,Primary crops
212,Syrian Arab Republic,2558,Rape and Mustardseed,c024,Oil crops,Primary crops
212,Syrian Arab Republic,328,Seed cotton,c025,Oil crops,Primary crops
212,Syrian Arab Republic,2560,Coconuts - Incl Copra,c026,Oil crops,Primary crops
212,Syrian Arab Republic,2561,Sesame seed,c027,Oil crops,Primary crops
212,Syrian Arab Republic,254,"Oil, palm fruit",c028,Oil crops,Primary crops
212,Syrian Arab Republic,2563,Olives (including preserved),c029,Oil crops,Primary crops
212,Syrian Arab Republic,2570,"Oilcrops, Other",c030,Oil crops,Primary crops
212,Syrian Arab Republic,2601,Tomatoes and products,c031,"Vegetables, fruit, nuts, pulses, spices",Primary crops
212,Syrian Arab Republic,2602,Onions,c032,"Vegetables, fruit, nuts, pulses, spices",Primary crops
212,Syrian Arab Republic,2605,"Vegetables, Other",c033,"Vegetables, fruit, nuts, pulses, spices",Primary crops
212,Syrian Arab Republic,2611,"Oranges, Mandarines",c034,"Vegetables, fruit, nuts, pulses, spices",Primary crops
212,Syrian Arab Republic,2612,"Lemons, Limes and products",c035,"Vegetables, fruit, nuts, pulses, spices",Primary crops
212,Syrian Arab Republic,2613,Grapefruit and products,c036,"Vegetables, fruit, nuts, pulses, spices",Primary crops
212,Syrian Arab Republic,2614,"Citrus, Other",c037,"Vegetables, fruit, nuts, pulses, spices",Primary crops
212,Syrian Arab Republic,2615,Bananas,c038,"Vegetables, fruit, nuts, pulses, spices",Primary crops
212,Syrian Arab Republic,2616,Plantains,c039,"Vegetables, fruit, nuts, pulses, spices",Primary crops
212,Syrian Arab Republic,2617,Apples and products,c040,"Vegetables, fruit, nuts, pulses, spices",Primary crops
212,Syrian Arab Republic,2618,Pineapples and products,c041,"Vegetables, fruit, nuts, pulses, spices",Primary crops
212,Syrian Arab Republic,2619,Dates,c042,"Vegetables, fruit, nuts, pulses, spices",Primary crops
212,Syrian Arab Republic,2620,Grapes and products (excl wine),c043,"Vegetables, fruit, nuts, pulses, spices",Primary crops
212,Syrian Arab Republic,2625,"Fruits, Other",c044,"Vegetables, fruit, nuts, pulses, spices",Primary crops
212,Syrian Arab Republic,2630,Coffee and products,c045,"Coffee, tea, cocoa",Primary crops
212,Syrian Arab Republic,2633,Cocoa Beans and products,c046,"Coffee, tea, cocoa",Primary crops
212,Syrian Arab Republic,2635,Tea (including mate),c047,"Coffee, tea, cocoa",Primary crops
212,Syrian Arab Republic,677,Hops,c048,"Vegetables, fruit, nuts, pulses, spices",Primary crops
212,Syrian Arab Republic,2640,Pepper,c049,"Vegetables, fruit, nuts, pulses, spices",Primary crops
212,Syrian Arab Republic,2641,Pimento,c050,"Vegetables, fruit, nuts, pulses, spices",Primary crops
212,Syrian Arab Republic,2642,Cloves,c051,"Vegetables, fruit, nuts, pulses, spices",Primary crops
212,Syrian Arab Republic,2645,"Spices, Other",c052,"Vegetables, fruit, nuts, pulses, spices",Primary crops
212,Syrian Arab Republic,2662,Jute,c053,Fibre crops,Primary crops
212,Syrian Arab Republic,2663,Jute-Like Fibres,c054,Fibre crops,Primary crops
212,Syrian Arab Republic,2664,"Soft-Fibres, Other",c055,Fibre crops,Primary crops
212,Syrian Arab Republic,2665,Sisal,c056,Fibre crops,Primary crops
212,Syrian Arab Republic,2666,Abaca,c057,Fibre crops,Primary crops
212,Syrian Arab Republic,2667,"Hard Fibres, Other",c058,Fibre crops,Primary crops
212,Syrian Arab Republic,2671,Tobacco,c059,"Tobacco, rubber",Primary crops
212,Syrian Arab Republic,2672,Rubber,c060,"Tobacco, rubber",Primary crops
212,Syrian Arab Republic,2000,Fodder crops,c061,Fodder crops,Primary crops
212,Syrian Arab Republic,2001,Grazing,c062,Grazing,Primary crops
212,Syrian Arab Republic,2559,Cottonseed,c063,Fibre crops,Crop products
212,Syrian Arab Republic,2562,Palm kernels,c064,Oil crops,Crop products
212,Syrian Arab Republic,2541,Sugar non-centrifugal,c065,"Sugar, sweeteners",Crop products
212,Syrian Arab Republic,2542,Sugar (Raw Equivalent),c066,"Sugar, sweeteners",Crop products
212,Syrian Arab Republic,2543,"Sweeteners, Other",c067,"Sugar, sweeteners",Crop products
212,Syrian Arab Republic,2571,Soyabean Oil,c068,Vegetable oils,Crop products
212,Syrian Arab Republic,2572,Groundnut Oil,c069,Vegetable oils,Crop products
212,Syrian Arab Republic,2573,Sunflowerseed Oil,c070,Vegetable oils,Crop products
212,Syrian Arab Republic,2574,Rape and Mustard Oil,c071,Vegetable oils,Crop products
212,Syrian Arab Republic,2575,Cottonseed Oil,c072,Vegetable oils,Crop products
212,Syrian Arab Republic,2576,Palmkernel Oil,c073,Vegetable oils,Crop products
212,Syrian Arab Republic,2577,Palm Oil,c074,Vegetable oils,Crop products
212,Syrian Arab Republic,2578,Coconut Oil,c075,Vegetable oils,Crop products
212,Syrian Arab Republic,2579,Sesameseed Oil,c076,Vegetable oils,Crop products
212,Syrian Arab Republic,2580,Olive Oil,c077,Vegetable oils,Crop products
212,Syrian Arab Republic,2581,Ricebran Oil,c078,Vegetable oils,Crop products
212,Syrian Arab Republic,2582,Maize Germ Oil,c079,Vegetable oils,Crop products
212,Syrian Arab Republic,2586,"Oilcrops Oil, Other",c080,Vegetable oils,Crop products
212,Syrian Arab Republic,2590,Soyabean Cake,c081,Oil cakes,Crop products
212,Syrian Arab Republic,2591,Groundnut Cake,c082,Oil cakes,Crop products
212,Syrian Arab Republic,2592,Sunflowerseed Cake,c083,Oil cakes,Crop products
212,Syrian Arab Republic,2593,Rape and Mustard Cake,c084,Oil cakes,Crop products
212,Syrian Arab Republic,2594,Cottonseed Cake,c085,Oil cakes,Crop products
212,Syrian Arab Republic,2595,Palmkernel Cake,c086,Oil cakes,Crop products
212,Syrian Arab Republic,2596,Copra Cake,c087,Oil cakes,Crop products
212,Syrian Arab Republic,2597,Sesameseed Cake,c088,Oil cakes,Crop products
212,Syrian Arab Republic,2598,"Oilseed Cakes, Other",c089,Oil cakes,Crop products
212,Syrian Arab Republic,2655,Wine,c090,Alcohol,Crop products
212,Syrian Arab Republic,2656,Beer,c091,Alcohol,Crop products
212,Syrian Arab Republic,2657,"Beverages, Fermented",c092,Alcohol,Crop products
212,Syrian Arab Republic,2658,"Beverages, Alcoholic",c093,Alcohol,Crop products
212,Syrian Arab Republic,2659,"Alcohol, Non-Food",c094,Ethanol,Crop products
212,Syrian Arab Republic,2661,Cotton lint,c095,Fibre crops,Crop products
212,Syrian Arab Republic,866,Cattle,c096,Live animals,Livestock
